text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len,is_heading,heading_level
lowing,12,OCR,0,0,0,3817,4280,11,6,0,
years,12,OCR,0,0,0,3959,4290,11,5,0,
unravelled.,12,OCR,0,0,0,4074,4280,11,11,0,
"Injury,",12,OCR,0,1,0,4300,4280,11,7,0,
invisi-,12,OCR,0,0,0,4436,4280,11,7,0,
ble,12,OCR,0,0,0,3817,4330,11,3,0,
at,12,OCR,0,0,0,3895,4334,11,2,0,
"first,",12,OCR,0,0,0,3949,4330,11,6,0,
wore,12,OCR,0,0,0,4068,4340,11,4,0,
at,12,OCR,0,0,0,4187,4333,11,2,0,
his,12,OCR,0,0,0,4241,4330,11,3,0,
frame,12,OCR,0,0,0,4320,4330,11,5,0,
and,12,OCR,0,0,0,4462,4330,11,3,0,
swing.,12,OCR,0,0,0,3817,4380,11,6,0,
There,12,OCR,0,1,0,3947,4380,11,5,0,
is,12,OCR,0,0,0,4071,4380,11,2,0,
sparse,12,OCR,0,0,0,4108,4390,11,6,0,
detail,12,OCR,0,0,0,4238,4380,11,6,0,
in,12,OCR,0,0,0,4355,4380,11,2,0,
official,12,OCR,0,0,0,4398,4380,11,8,0,
"records,",12,OCR,0,0,0,3817,4430,11,8,0,
"but,",12,OCR,0,0,0,3991,4430,11,4,0,
as,12,OCR,0,0,0,4080,4440,11,2,0,
with,12,OCR,0,0,0,4135,4430,11,4,0,
many,12,OCR,0,0,0,4238,4439,11,4,0,
"athletes,",12,OCR,0,0,0,4363,4430,11,9,0,
the,12,OCR,0,0,0,3817,4480,11,3,0,
struggle,12,OCR,0,0,0,3890,4480,11,8,0,
described,12,OCR,0,0,0,4061,4480,11,9,0,
in,12,OCR,0,0,0,4262,4480,11,2,0,
clinical,12,OCR,0,0,0,4312,4480,11,8,0,
par-,12,OCR,0,0,0,4468,4490,11,4,0,
lance—loss,12,OCR,0,0,0,3817,4530,11,10,0,
of,12,OCR,0,0,0,4056,4530,11,2,0,
"form,",12,OCR,0,0,0,4104,4530,11,5,0,
recurring,12,OCR,0,0,0,4218,4530,11,9,0,
"doubt,",12,OCR,0,0,0,4416,4530,11,6,0,
the,12,OCR,0,0,0,3817,4580,11,3,0,
stubborn,12,OCR,0,0,0,3891,4580,11,8,0,
ache,12,OCR,0,0,0,4085,4580,11,4,0,
of,12,OCR,0,0,0,4188,4581,11,2,0,
missed,12,OCR,0,0,0,4243,4580,11,6,0,
cuts,12,OCR,0,0,0,4393,4583,11,4,0,
—,12,OCR,0,0,0,4484,4602,11,1,0,
can,12,OCR,0,0,0,3817,4640,11,3,0,
be,12,OCR,0,0,0,3894,4630,11,2,0,
more,12,OCR,0,0,0,3946,4640,11,4,0,
insidious,12,OCR,0,0,0,4056,4630,11,9,0,
than,12,OCR,0,0,0,4244,4630,11,4,0,
torn,12,OCR,0,0,0,4340,4634,11,4,0,
mus-,12,OCR,0,0,0,4433,4639,11,4,0,
cle.,12,OCR,0,0,0,3817,4678,11,4,0,
His,12,OCR,0,1,0,3886,4678,11,3,0,
mind,12,OCR,0,0,0,3960,4678,11,4,0,
dissolved,12,OCR,0,0,0,4069,4678,11,9,0,
into,12,OCR,0,0,0,4256,4678,11,4,0,
distress,12,OCR,0,0,0,4339,4678,11,8,0,
at,12,OCR,0,0,0,4496,4682,11,2,0,
the,12,OCR,0,0,0,3817,4728,11,3,0,
disharmony,12,OCR,0,0,0,3886,4728,11,10,0,
caused,12,OCR,0,0,0,4134,4728,11,6,0,
by,12,OCR,0,0,0,4275,4728,11,2,0,
the,12,OCR,0,0,0,4328,4728,11,3,0,
fragility,12,OCR,0,0,0,4396,4728,11,9,0,
inhis,12,OCR,0,0,0,3818,4778,11,5,0,
wrist.,12,OCR,0,0,0,3931,4778,11,6,0,
From,12,OCR,0,1,0,3843,4829,11,4,0,
2019,12,OCR,0,0,0,3960,4831,11,4,0,
through,12,OCR,0,0,0,4050,4828,11,7,0,
"2022,",12,OCR,0,0,0,4219,4831,11,5,0,
he,12,OCR,0,0,0,4321,4828,11,2,0,
drifted.,12,OCR,0,0,0,4378,4828,11,8,0,
Three,12,OCR,0,1,0,4531,4828,11,5,0,
missed,12,OCR,0,0,0,3817,4878,11,6,0,
cuts,12,OCR,0,0,0,3958,4881,11,4,0,
at,12,OCR,0,0,0,4042,4881,11,2,0,
The,12,OCR,0,1,0,4083,4878,11,3,0,
"Open—2019,",12,OCR,0,1,0,4165,4879,11,10,0,
2021,12,OCR,0,0,0,4414,4881,11,4,0,
and,12,OCR,0,0,0,4498,4878,11,3,0,
2022,12,OCR,0,0,0,4576,4881,11,4,0,
—,12,OCR,0,0,0,3816,4950,11,1,0,
signalled,12,OCR,0,0,0,3868,4928,11,9,0,
a,12,OCR,0,0,0,4055,4938,11,1,0,
talent’s,12,OCR,0,0,0,4087,4928,11,8,0,
downward,12,OCR,0,0,0,4240,4928,11,8,0,
trajectory.,12,OCR,0,0,0,4459,4929,11,11,0,
Rankings,12,OCR,0,1,0,3817,4978,11,8,0,
slipped.,12,OCR,0,0,0,4007,4978,11,8,0,
On,12,OCR,0,1,0,4161,4979,11,2,0,
the,12,OCR,0,0,0,4223,4978,11,3,0,
DP,12,OCR,0,0,1,4290,4979,11,2,0,
World,12,OCR,0,1,0,4354,4978,11,5,0,
"Tourand,",12,OCR,0,1,0,4473,4978,11,8,0,
"occasionally,",12,OCR,0,0,0,3817,5028,11,13,0,
the,12,OCR,0,0,0,4063,5028,11,3,0,
PGA,12,OCR,0,0,1,4131,5029,11,3,0,
"Tour,",12,OCR,0,1,0,4229,5029,11,5,0,
his,12,OCR,0,0,0,4334,5028,11,3,0,
name,12,OCR,0,0,0,4400,5037,11,4,0,
circled,12,OCR,0,0,0,4514,5028,11,7,0,
lower,12,OCR,0,0,0,3817,5078,11,5,0,
on,12,OCR,0,0,0,3947,5087,11,2,0,
the,12,OCR,0,0,0,4012,5078,11,3,0,
leaderboard.,12,OCR,0,0,0,4092,5078,11,12,0,
The,12,OCR,0,1,0,4425,5078,11,3,0,
emo-,12,OCR,0,0,0,4533,5088,11,4,0,
tional,12,OCR,0,0,0,3817,5126,11,6,0,
contours,12,OCR,0,0,0,3936,5130,11,8,0,
follow,12,OCR,0,0,0,4112,5126,11,6,0,
well-,12,OCR,0,0,0,4237,5126,11,5,0,
\,12,OCR,0,0,0,3231,5173,11,1,0,
=,12,OCR,0,0,0,4681,5183,11,1,0,
ATTEN,12,OCR,0,0,1,3254,5192,11,5,0,
T,12,OCR,0,1,1,4729,5209,11,1,0,
|,12,OCR,0,0,0,5301,5210,11,1,0,
yet,12,OCR,0,0,0,4910,2691,11,3,0,
eclipsed,12,OCR,0,0,0,4981,2688,11,8,0,
it.,12,OCR,0,0,0,5156,2689,11,3,0,
After,12,OCR,0,1,0,5207,2688,11,5,0,
years,12,OCR,0,0,0,5325,2698,11,5,0,
spent,12,OCR,0,0,0,5444,2691,11,5,0,
wandering,12,OCR,0,0,0,4910,2738,11,9,0,
the,12,OCR,0,0,0,5127,2738,11,3,0,
sport’s,12,OCR,0,0,0,5198,2739,11,7,0,
"hinterland,",12,OCR,0,0,0,5335,2738,11,11,0,
hisnamefeelslikethereturn,12,OCR,0,0,0,4711,2788,11,25,0,
of,12,OCR,0,0,0,5230,2789,11,2,0,
something,12,OCR,0,0,0,5276,2788,11,9,0,
lost:,12,OCR,0,0,0,5476,2788,11,5,0,
"possibility,",12,OCR,0,0,0,4713,2838,11,12,0,
"stature,",12,OCR,0,0,0,4913,2841,11,8,0,
perhaps,12,OCR,0,0,0,5058,2838,11,7,0,
even,12,OCR,0,0,0,5213,2848,11,4,0,
redemption.,12,OCR,0,0,0,5305,2838,11,11,0,
This,12,OCR,0,1,0,4736,2886,11,4,0,
week,12,OCR,0,0,0,4833,2886,11,4,0,
is,12,OCR,0,0,0,4943,2887,11,2,0,
about,12,OCR,0,0,0,4984,2886,11,5,0,
more,12,OCR,0,0,0,5101,2896,11,4,0,
than,12,OCR,0,0,0,5211,2886,11,4,0,
just,12,OCR,0,0,0,5307,2887,11,4,0,
a,12,OCR,0,0,0,5391,2896,11,1,0,
leader-,12,OCR,0,0,0,5422,2886,11,7,0,
board,12,OCR,0,0,0,4711,2936,11,5,0,
position.,12,OCR,0,0,0,4825,2937,11,9,0,
Itis,12,OCR,0,1,0,4992,2937,11,4,0,
an,12,OCR,0,0,0,5063,2946,11,2,0,
articulation,12,OCR,0,0,0,5117,2936,11,12,0,
of,12,OCR,0,0,0,5344,2937,11,2,0,
"struggle,",12,OCR,0,0,0,5391,2936,11,9,0,
"resilience,",12,OCR,0,0,0,4712,2986,11,11,0,
and,12,OCR,0,0,0,4903,2986,11,3,0,
hope—intimate,12,OCR,0,0,0,4978,2986,11,13,0,
yet,12,OCR,0,0,0,5270,2989,11,3,0,
also,12,OCR,0,0,0,5332,2982,11,4,0,
culture-,12,OCR,0,0,0,5408,2986,11,8,0,
bending.,12,OCR,0,0,0,4711,3036,11,8,0,
In,12,OCR,0,1,0,4881,3037,11,2,0,
a,12,OCR,0,0,0,4928,3046,11,1,0,
sport,12,OCR,0,0,0,4958,3040,11,5,0,
where,12,OCR,0,0,0,5062,3037,11,5,0,
national,12,OCR,0,0,0,5185,3036,11,8,0,
archetypes,12,OCR,0,0,0,5348,3037,11,10,0,
"dominate,",12,OCR,0,0,0,4712,3086,11,9,0,
Li,12,OCR,0,1,0,4916,3087,11,2,0,
embodies,12,OCR,0,0,0,4967,3086,11,8,0,
the,12,OCR,0,0,0,5163,3087,11,3,0,
subtle,12,OCR,0,0,0,5235,3086,11,6,0,
refusal,12,OCR,0,0,0,5362,3086,11,7,0,
of,12,OCR,0,0,0,5508,3087,11,2,0,
boundaries:,12,OCR,0,0,0,4711,3136,11,11,0,
not,12,OCR,0,0,0,4941,3140,11,3,0,
only,12,OCR,0,0,0,5010,3136,11,4,0,
the,12,OCR,0,0,0,5098,3136,11,3,0,
"first,",12,OCR,0,0,0,5165,3137,11,6,0,
but,12,OCR,0,0,0,5261,3136,11,3,0,
the,12,OCR,0,0,0,5330,3137,11,3,0,
one,12,OCR,0,0,0,5398,3146,11,3,0,
who,12,OCR,0,0,0,5473,3136,11,3,0,
"returns,",12,OCR,0,0,0,4712,3189,11,8,0,
Youcan,12,OCR,0,1,0,4737,3237,11,6,0,
see,12,OCR,0,0,0,4882,3246,11,3,0,
him,12,OCR,0,0,0,4949,3232,11,3,0,
on,12,OCR,0,0,0,5024,3246,11,2,0,
thatgreen.,12,OCR,0,0,0,5075,3236,11,10,0,
"Quiet,",12,OCR,0,1,0,5272,3237,11,6,0,
"resolved,",12,OCR,0,0,0,5388,3236,11,9,0,
smiling,12,OCR,0,0,0,4712,3286,11,7,0,
at,12,OCR,0,0,0,4860,3290,11,2,0,
the,12,OCR,0,0,0,4902,3286,11,3,0,
memory,12,OCR,0,0,0,4968,3296,11,6,0,
of,12,OCR,0,0,0,5134,3287,11,2,0,
failure.,12,OCR,0,0,0,5182,3287,11,8,0,
Behind,12,OCR,0,1,0,5322,3286,11,6,0,
"him,",12,OCR,0,0,0,5465,3287,11,4,0,
a,12,OCR,0,0,0,4712,3344,11,1,0,
continent,12,OCR,0,0,0,4743,3335,11,9,0,
—,12,OCR,0,0,0,4938,3356,11,1,0,
"parents,",12,OCR,0,0,0,4988,3337,11,8,0,
millions,12,OCR,0,0,0,5153,3334,11,8,0,
watching,12,OCR,0,0,0,5324,3334,11,8,0,
in,12,OCR,0,0,0,5513,3335,11,2,0,
early-morning,12,OCR,0,0,0,4711,3384,11,13,0,
"Shanghai,",12,OCR,0,1,0,4992,3384,11,9,0,
young,12,OCR,0,0,0,5190,3394,11,5,0,
Chinese,12,OCR,0,1,0,5313,3384,11,7,0,
golf-,12,OCR,0,0,0,5473,3384,11,5,0,
er,12,OCR,0,0,0,4711,3444,11,2,0,
s,12,OCR,0,0,0,4850,3444,11,1,0,
shadowing,12,OCR,0,0,0,5027,3434,11,9,0,
each,12,OCR,0,0,0,5243,3434,11,4,0,
swing.,12,OCR,0,0,0,5340,3435,11,6,0,
And,12,OCR,0,1,0,5470,3434,11,3,0,
"ahead,",12,OCR,0,0,0,5097,3484,11,6,0,
the,12,OCR,0,0,0,5231,3484,11,3,0,
"long,",12,OCR,0,0,0,5300,3484,11,5,0,
shining,12,OCR,0,0,0,5404,3484,11,7,0,
arc,12,OCR,0,0,0,5119,3544,11,3,0,
of,12,OCR,0,0,0,5205,3535,11,2,0,
a,12,OCR,0,0,0,5269,3544,11,1,0,
weekend,12,OCR,0,0,0,5311,3534,11,7,0,
at,12,OCR,0,0,0,5514,3538,11,2,0,
f,12,OCR,0,0,0,4798,3596,11,1,0,
WeChat,12,OCR,0,0,0,4831,3592,11,6,0,
Royal,12,OCR,0,1,0,5131,3584,11,5,0,
Portrush:,12,OCR,0,1,0,5251,3584,11,9,0,
noth-,12,OCR,0,0,0,5451,3584,11,5,0,
_,12,OCR,0,0,0,5118,3677,11,1,0,
ing,12,OCR,0,0,0,5161,3635,11,3,0,
"certain,",12,OCR,0,0,0,5244,3635,11,8,0,
every-,12,OCR,0,0,0,5425,3644,11,6,0,
;,12,OCR,0,0,0,4724,3724,11,1,0,
_<<{'im,12,OCR,0,0,0,4950,3679,11,7,0,
thingpossible.,12,OCR,0,0,0,5161,3684,11,14,0,
Te,12,OCR,0,1,0,5364,5191,11,2,0,
of,12,OCR,0,0,0,4831,5427,11,2,0,
leadership,12,OCR,0,0,0,4886,5426,11,10,0,
"potential,",12,OCR,0,0,0,5111,5426,11,10,0,
but,12,OCR,0,0,0,5314,5426,11,3,0,
this,12,OCR,0,0,0,5393,5426,11,4,0,
mo-,12,OCR,0,0,0,5480,5436,11,3,0,
ment,12,OCR,0,0,0,4831,5480,11,4,0,
will,12,OCR,0,0,0,4937,5476,11,4,0,
define,12,OCR,0,0,0,5015,5476,11,6,0,
his,12,OCR,0,0,0,5140,5476,11,3,0,
trajectory,12,OCR,0,0,0,5203,5477,11,10,0,
asa,12,OCR,0,0,0,5400,5486,11,3,0,
Test,12,OCR,0,1,0,5473,5477,11,4,0,
A,12,OCR,0,1,1,173,5499,11,1,0,
Draw,12,OCR,0,1,0,299,5499,11,4,0,
Away,12,OCR,0,1,0,656,5499,11,4,0,
from,12,OCR,0,0,0,1043,5492,11,4,0,
SFs,12,OCR,0,0,0,1383,5498,11,3,0,
Batumi,12,OCR,0,1,0,176,5673,11,6,0,
(Georgia):,12,OCR,0,1,0,318,5672,11,10,0,
Koneru,12,OCR,0,1,0,527,5675,11,6,0,
Humpy,12,OCR,0,1,0,670,5668,11,5,0,
out-,12,OCR,0,0,0,801,5677,11,4,0,
classed,12,OCR,0,0,0,175,5724,11,7,0,
Yuxin,12,OCR,0,1,0,331,5724,11,5,0,
Song,12,OCR,0,1,0,462,5724,11,4,0,
of,12,OCR,0,0,0,570,5724,11,2,0,
China,12,OCR,0,1,0,626,5724,11,5,0,
in,12,OCR,0,0,0,761,5724,11,2,0,
the,12,OCR,0,0,0,812,5724,11,3,0,
first,12,OCR,0,0,0,175,5774,11,5,0,
game,12,OCR,0,0,0,278,5783,11,4,0,
of,12,OCR,0,0,0,403,5774,11,2,0,
the,12,OCR,0,0,0,463,5774,11,3,0,
quarterfinals,12,OCR,0,0,0,543,5774,11,13,0,
to,12,OCR,0,0,0,835,5778,11,2,0,
make,12,OCR,0,0,0,175,5824,11,4,0,
a,12,OCR,0,0,0,291,5834,11,1,0,
huge,12,OCR,0,0,0,323,5824,11,4,0,
stride,12,OCR,0,0,0,429,5824,11,6,0,
forward,12,OCR,0,0,0,551,5824,11,7,0,
towards,12,OCR,0,0,0,717,5824,11,7,0,
the,12,OCR,0,0,0,176,5874,11,3,0,
last,12,OCR,0,0,0,245,5874,11,4,0,
four,12,OCR,0,0,0,323,5874,11,4,0,
stage,12,OCR,0,0,0,414,5878,11,5,0,
of,12,OCR,0,0,0,523,5875,11,2,0,
the,12,OCR,0,0,0,576,5874,11,3,0,
FIDE,12,OCR,0,0,1,647,5875,11,4,0,
World,12,OCR,0,1,0,759,5874,11,5,0,
Women’s,12,OCR,0,0,0,176,5925,11,7,0,
Chess,12,OCR,0,1,0,355,5924,11,5,0,
Cup,12,OCR,0,1,0,474,5925,11,3,0,
on,12,OCR,0,0,0,558,5933,11,2,0,
Saturday.,12,OCR,0,1,0,614,5924,11,9,0,
Humpy,12,OCR,0,1,0,200,5975,11,5,0,
was,12,OCR,0,0,0,358,5983,11,3,0,
at,12,OCR,0,0,0,444,5977,11,2,0,
the,12,OCR,0,0,0,492,5974,11,3,0,
top,12,OCR,0,0,0,564,5977,11,3,0,
of,12,OCR,0,0,0,636,5974,11,2,0,
her,12,OCR,0,0,0,690,5974,11,3,0,
game,12,OCR,0,0,0,768,5983,11,4,0,
against,12,OCR,0,0,0,175,6022,11,7,0,
the,12,OCR,0,0,0,333,6022,11,3,0,
Chinese,12,OCR,0,1,0,407,6022,11,7,0,
who,12,OCR,0,0,0,579,6022,11,3,0,
played,12,OCR,0,0,0,671,6022,11,6,0,
the,12,OCR,0,0,0,810,6022,11,3,0,
black,12,OCR,0,0,0,175,6072,11,5,0,
side,12,OCR,0,0,0,300,6072,11,4,0,
of,12,OCR,0,0,0,397,6072,11,2,0,
an,12,OCR,0,0,0,457,6081,11,2,0,
English,12,OCR,0,1,0,522,6072,11,7,0,
opening.,12,OCR,0,0,0,695,6072,11,8,0,
Rightfrom,12,OCR,0,1,0,175,6122,11,9,0,
the,12,OCR,0,0,0,381,6122,11,3,0,
"beginning,",12,OCR,0,0,0,446,6122,11,10,0,
Humpy,12,OCR,0,1,0,656,6123,11,5,0,
had,12,OCR,0,0,0,803,6122,11,3,0,
some,12,OCR,0,0,0,175,6181,11,4,0,
clear,12,OCR,0,0,0,294,6171,11,5,0,
ideas,12,OCR,0,0,0,410,6172,11,5,0,
as,12,OCR,0,0,0,528,6181,11,2,0,
the,12,OCR,0,0,0,584,6172,11,3,0,
game,12,OCR,0,0,0,663,6181,11,4,0,
took,12,OCR,0,0,0,785,6172,11,4,0,
shape,12,OCR,0,0,0,175,6222,11,5,0,
more,12,OCR,0,0,0,297,6231,11,4,0,
closer,12,OCR,0,0,0,407,6222,11,6,0,
to,12,OCR,0,0,0,531,6225,11,2,0,
a,12,OCR,0,0,0,577,6231,11,1,0,
Catalan,12,OCR,0,1,0,609,6221,11,7,0,
open-,12,OCR,0,0,0,770,6231,11,5,0,
ing,12,OCR,0,0,0,177,6272,11,3,0,
kind,12,OCR,0,0,0,243,6272,11,4,0,
of,12,OCR,0,0,0,338,6272,11,2,0,
structure.,12,OCR,0,0,0,388,6274,11,10,0,
Launching,12,OCR,0,1,0,200,6322,11,9,0,
an,12,OCR,0,0,0,427,6331,11,2,0,
offensive,12,OCR,0,0,0,487,6322,11,9,0,
in,12,OCR,0,0,0,177,6372,11,2,0,
the,12,OCR,0,0,0,227,6372,11,3,0,
centre,12,OCR,0,0,0,301,6375,11,6,0,
in,12,OCR,0,0,0,440,6372,11,2,0,
the,12,OCR,0,0,0,490,6372,11,3,0,
early,12,OCR,0,0,0,564,6372,11,5,0,
middle,12,OCR,0,0,0,176,6422,11,6,0,
"game,",12,OCR,0,0,0,320,6431,11,5,0,
Humpy,12,OCR,0,1,0,444,6423,11,5,0,
sig-,12,OCR,0,0,0,599,6422,11,4,0,
nificantly,12,OCR,0,0,0,176,6472,11,10,0,
dented,12,OCR,0,0,0,382,6472,11,6,0,
black’s,12,OCR,0,0,0,527,6472,11,7,0,
pawn,12,OCR,0,0,0,175,6529,11,4,0,
structure,12,OCR,0,0,0,307,6523,11,9,0,
with,12,OCR,0,0,0,528,6520,11,4,0,
a,12,OCR,0,0,0,643,6529,11,1,0,
pawn,12,OCR,0,0,0,175,6580,11,4,0,
sacrifice.,12,OCR,0,0,0,292,6570,11,10,0,
Song,12,OCR,0,1,0,482,6570,11,4,0,
was,12,OCR,0,0,0,590,6579,11,3,0,
at,12,OCR,0,0,0,175,6623,11,2,0,
sea,12,OCR,0,0,0,225,6629,11,3,0,
from,12,OCR,0,0,0,300,6620,11,4,0,
this,12,OCR,0,0,0,410,6620,11,4,0,
moment,12,OCR,0,0,0,500,6623,11,6,0,
and,12,OCR,0,0,0,175,6666,11,3,0,
she,12,OCR,0,0,0,243,6670,11,3,0,
failed,12,OCR,0,0,0,315,6666,11,6,0,
tofinda,12,OCR,0,0,0,435,6670,11,7,0,
way,12,OCR,0,0,0,596,6666,11,3,0,
to,12,OCR,0,0,0,175,6723,11,2,0,
stay,12,OCR,0,0,0,218,6723,11,4,0,
afloat.,12,OCR,0,0,0,302,6720,11,7,0,
Quarterfinal,12,OCR,0,1,0,727,6284,11,12,0,
Results:,12,OCR,0,1,0,728,6345,11,8,0,
Game,12,OCR,0,1,0,916,6347,11,4,0,
1,12,OCR,0,0,0,1061,6348,11,1,0,
Koneru,12,OCR,0,1,0,742,6396,11,6,0,
Humpy,12,OCR,0,1,0,870,6396,11,5,0,
(IND),12,OCR,0,0,1,997,6395,11,5,0,
beat,12,OCR,0,0,0,722,6434,11,4,0,
Yuxin,12,OCR,0,1,0,801,6435,11,5,0,
Song,12,OCR,0,1,0,903,6436,11,4,0,
(CHN);,12,OCR,0,0,1,992,6435,11,6,0,
Tingjie,12,OCR,0,1,0,771,6476,11,7,0,
Lei,12,OCR,0,1,0,892,6476,11,3,0,
(CHN),12,OCR,0,0,1,949,6477,11,5,0,
beat,12,OCR,0,0,0,737,6516,11,4,0,
Nana,12,OCR,0,1,0,815,6517,11,4,0,
Dzagnidze,12,OCR,0,1,0,906,6516,11,9,0,
(GEO);,12,OCR,0,0,1,775,6558,11,6,0,
R,12,OCR,0,1,1,882,6559,11,1,0,
Vaishali,12,OCR,0,1,0,907,6557,11,8,0,
(IND),12,OCR,0,0,1,748,6598,11,5,0,
drew,12,OCR,0,0,0,836,6597,11,4,0,
with,12,OCR,0,0,0,928,6597,11,4,0,
Tan,12,OCR,0,1,0,1005,6599,11,3,0,
Zhongyi,12,OCR,0,1,0,730,6639,11,7,0,
(CHN);,12,OCR,0,0,1,877,6640,11,6,0,
Divya,12,OCR,0,1,0,984,6639,11,5,0,
Deshmukh,12,OCR,0,1,0,729,6679,11,8,0,
(IND),12,OCR,0,0,1,913,6679,11,5,0,
drew,12,OCR,0,0,0,1001,6679,11,4,0,
with,12,OCR,0,0,0,753,6720,11,4,0,
D,12,OCR,0,1,1,833,6722,11,1,0,
Harika,12,OCR,0,1,0,862,6720,11,6,0,
(IND),12,OCR,0,0,1,980,6721,11,5,0,
idly,12,OCR,0,0,0,927,5674,11,4,0,
without,12,OCR,0,0,0,1006,5674,11,7,0,
giving,12,OCR,0,0,0,1164,5674,11,6,0,
anything,12,OCR,0,0,0,1289,5674,11,8,0,
away.,12,OCR,0,0,0,1470,5683,11,5,0,
The,12,OCR,0,1,0,950,5724,11,3,0,
game,12,OCR,0,0,0,1034,5733,11,4,0,
started,12,OCR,0,0,0,1147,5724,11,7,0,
with,12,OCR,0,0,0,1292,5724,11,4,0,
a,12,OCR,0,0,0,1388,5733,11,1,0,
Ruy,12,OCR,0,1,0,1419,5725,11,3,0,
Lopez,12,OCR,0,1,0,1506,5725,11,5,0,
wherein,12,OCR,0,0,0,927,5774,11,7,0,
Divya,12,OCR,0,1,0,1117,5774,11,5,0,
played,12,OCR,0,0,0,1255,5774,11,6,0,
white,12,OCR,0,0,0,1410,5774,11,5,0,
and,12,OCR,0,0,0,1543,5774,11,3,0,
chose,12,OCR,0,0,0,926,5824,11,5,0,
a,12,OCR,0,0,0,1049,5834,11,1,0,
less-played,12,OCR,0,0,0,1083,5824,11,11,0,
system.,12,OCR,0,0,0,1314,5828,11,7,0,
Harika,12,OCR,0,1,0,1478,5824,11,6,0,
was,12,OCR,0,0,0,927,5883,11,3,0,
armed,12,OCR,0,0,0,1025,5874,11,5,0,
well-enough,12,OCR,0,0,0,1183,5874,11,11,0,
to,12,OCR,0,0,0,1463,5878,11,2,0,
keep,12,OCR,0,0,0,1522,5874,11,4,0,
white’s,12,OCR,0,0,0,927,5924,11,7,0,
pieces,12,OCR,0,0,0,1067,5924,11,6,0,
at,12,OCR,0,0,0,1192,5927,11,2,0,
bay,12,OCR,0,0,0,1233,5924,11,3,0,
ina,12,OCR,0,0,0,1310,5924,11,3,0,
position,12,OCR,0,0,0,1382,5924,11,8,0,
that,12,OCR,0,0,0,1544,5924,11,4,0,
hardly,12,OCR,0,0,0,926,5974,11,6,0,
offered,12,OCR,0,0,0,1059,5974,11,7,0,
any,12,OCR,0,0,0,1199,5983,11,3,0,
chances.,12,OCR,0,0,0,1277,5974,11,8,0,
After,12,OCR,0,1,0,950,6024,11,5,0,
the,12,OCR,0,0,0,1059,6024,11,3,0,
trade,12,OCR,0,0,0,1128,6024,11,5,0,
of,12,OCR,0,0,0,1235,6024,11,2,0,
"queens,",12,OCR,0,0,0,1287,6033,11,7,0,
the,12,OCR,0,0,0,1440,6024,11,3,0,
result,12,OCR,0,0,0,1510,6024,11,6,0,
was,12,OCR,0,0,0,927,6081,11,3,0,
never,12,OCR,0,0,0,1008,6081,11,5,0,
in,12,OCR,0,0,0,1124,6072,11,2,0,
doubt,12,OCR,0,0,0,1168,6072,11,5,0,
and,12,OCR,0,0,0,1285,6072,11,3,0,
the,12,OCR,0,0,0,1363,6072,11,3,0,
peace,12,OCR,0,0,0,1432,6081,11,5,0,
was,12,OCR,0,0,0,1546,6081,11,3,0,
signed,12,OCR,0,0,0,926,6122,11,6,0,
after,12,OCR,0,0,0,1057,6122,11,5,0,
a,12,OCR,0,0,0,1153,6131,11,1,0,
mere,12,OCR,0,0,0,1183,6131,11,4,0,
31,12,OCR,0,0,0,1286,6125,11,2,0,
moves.,12,OCR,0,0,0,1333,6131,11,6,0,
In,12,OCR,0,1,0,950,6173,11,2,0,
the,12,OCR,0,0,0,1001,6172,11,3,0,
other,12,OCR,0,0,0,1075,6172,11,5,0,
quarterfinal,12,OCR,0,0,0,1191,6172,11,12,0,
"match,",12,OCR,0,0,0,1446,6172,11,6,0,
R,12,OCR,0,1,1,1592,6173,11,1,0,
Vaishali,12,OCR,0,1,0,926,6222,11,8,0,
drew,12,OCR,0,0,0,1114,6222,11,4,0,
with,12,OCR,0,0,0,1233,6222,11,4,0,
former,12,OCR,0,0,0,1342,6222,11,6,0,
world,12,OCR,0,0,0,1504,6221,11,5,0,
women’s,12,OCR,0,0,0,1147,6273,11,7,0,
champion,12,OCR,0,0,0,1385,6272,11,8,0,
Zhongyi,12,OCR,0,1,0,1146,6322,11,7,0,
Tan,12,OCR,0,1,0,1331,6323,11,3,0,
of,12,OCR,0,0,0,1424,6322,11,2,0,
China.,12,OCR,0,1,0,1484,6322,11,6,0,
The,12,OCR,0,1,0,1146,6372,11,3,0,
Italian,12,OCR,0,1,0,1240,6372,11,7,0,
opening,12,OCR,0,0,0,1392,6372,11,7,0,
by,12,OCR,0,0,0,1573,6371,11,2,0,
the,12,OCR,0,0,0,1146,6422,11,3,0,
Indian,12,OCR,0,1,0,1213,6422,11,6,0,
with,12,OCR,0,0,0,1349,6422,11,4,0,
white,12,OCR,0,0,0,1445,6422,11,5,0,
did,12,OCR,0,0,0,1559,6422,11,3,0,
not,12,OCR,0,0,0,1146,6474,11,3,0,
pose,12,OCR,0,0,0,1219,6481,11,4,0,
much,12,OCR,0,0,0,1315,6472,11,4,0,
of,12,OCR,0,0,0,1435,6472,11,2,0,
a,12,OCR,0,0,0,1488,6481,11,1,0,
prob-,12,OCR,0,0,0,1520,6472,11,5,0,
lem,12,OCR,0,0,0,1145,6520,11,3,0,
for,12,OCR,0,0,0,1233,6520,11,3,0,
Tan,12,OCR,0,1,0,1302,6521,11,3,0,
